kfold_file,feature,fold,model_file,val_acc,test_acc
Dataset_10FoldCV_random.csv,color,3,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold3.h5,0.8631578683853149,0.8743455410003662
Dataset_10FoldCV_random.csv,color,3,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold3.h5,0.8947368264198303,0.9005235433578491
Dataset_10FoldCV_random.csv,color,4,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold4.h5,0.8376963138580322,0.8315789699554443
Dataset_10FoldCV_random.csv,color,4,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold4.h5,0.8900523781776428,0.8684210777282715
Dataset_10FoldCV_random.csv,color,4,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold4.h5,0.8743455410003662,0.8894736766815186
Dataset_10FoldCV_random.csv,color,4,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold4.h5,0.8848167657852173,0.8947368264198303
Dataset_10FoldCV_random.csv,color,4,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold4.h5,0.8900523781776428,0.8947368264198303
Dataset_10FoldCV_random.csv,color,5,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold5.h5,0.9368420839309692,0.8848167657852173
Dataset_10FoldCV_random.csv,color,5,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold5.h5,0.942105233669281,0.8900523781776428
Dataset_10FoldCV_random.csv,color,5,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold5.h5,0.9473684430122375,0.9057591557502747
Dataset_10FoldCV_random.csv,color,5,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold5.h5,0.8736842274665833,0.8429319262504578
Dataset_10FoldCV_random.csv,color,5,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold5.h5,0.9473684430122375,0.8848167657852173
Dataset_10FoldCV_random.csv,color,6,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold6.h5,0.9157894849777222,0.9052631855010986
Dataset_10FoldCV_random.csv,color,6,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold6.h5,0.9263157844543457,0.9578947424888611
Dataset_10FoldCV_random.csv,color,6,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold6.h5,0.9263157844543457,0.9473684430122375
Dataset_10FoldCV_random.csv,color,6,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold6.h5,0.8894736766815186,0.8684210777282715
Dataset_10FoldCV_random.csv,color,6,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold6.h5,0.942105233669281,0.9315789341926575
Dataset_10FoldCV_random.csv,color,7,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold7.h5,0.9005235433578491,0.9214659929275513
Dataset_10FoldCV_random.csv,color,7,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold7.h5,0.8743455410003662,0.8900523781776428
Dataset_10FoldCV_random.csv,color,7,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold7.h5,0.8900523781776428,0.8952879309654236
Dataset_10FoldCV_random.csv,color,7,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold7.h5,0.9005235433578491,0.9109947681427002
Dataset_10FoldCV_random.csv,color,7,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold7.h5,0.8795811533927917,0.8795811533927917
Dataset_10FoldCV_random.csv,color,8,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold8.h5,0.9581151604652405,0.9476439952850342
Dataset_10FoldCV_random.csv,color,8,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold8.h5,0.9581151604652405,0.9528796076774597
Dataset_10FoldCV_random.csv,color,8,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold8.h5,0.8952879309654236,0.9162303805351257
Dataset_10FoldCV_random.csv,color,8,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold8.h5,0.9528796076774597,0.9528796076774597
Dataset_10FoldCV_random.csv,color,8,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold8.h5,0.926701545715332,0.9685863852500916
Dataset_10FoldCV_random.csv,color,9,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold9.h5,0.9057591557502747,0.8481675386428833
Dataset_10FoldCV_random.csv,color,9,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold9.h5,0.9319371581077576,0.8900523781776428
Dataset_10FoldCV_random.csv,color,9,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold9.h5,0.926701545715332,0.8795811533927917
Dataset_10FoldCV_random.csv,color,9,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold9.h5,0.8481675386428833,0.8481675386428833
Dataset_10FoldCV_random.csv,color,9,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold9.h5,0.8952879309654236,0.8691099286079407
Dataset_10FoldCV_random.csv,color,10,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.01-dropout0.5-fold10.h5,0.9528796076774597,0.8842105269432068
Dataset_10FoldCV_random.csv,color,10,Dataset_10FoldCV_random_models/ENCODER-color-l2rate1.0-dropout0.5-fold10.h5,0.9319371581077576,0.8473684191703796
Dataset_10FoldCV_random.csv,color,10,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.001-dropout0.5-fold10.h5,0.9371727705001831,0.8894736766815186
Dataset_10FoldCV_random.csv,color,10,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.1-dropout0.5-fold10.h5,0.926701545715332,0.8947368264198303
Dataset_10FoldCV_random.csv,color,10,Dataset_10FoldCV_random_models/ENCODER-color-l2rate0.0001-dropout0.5-fold10.h5,0.9528796076774597,0.9157894849777222
Dataset_10FoldCV_random.csv,texture,1,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold1.h5,0.8848167657852173,0.8429319262504578
Dataset_10FoldCV_random.csv,texture,1,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold1.h5,0.8743455410003662,0.8376963138580322
Dataset_10FoldCV_random.csv,texture,1,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold1.h5,0.8900523781776428,0.8481675386428833
Dataset_10FoldCV_random.csv,texture,1,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold1.h5,0.8795811533927917,0.8586387634277344
Dataset_10FoldCV_random.csv,texture,1,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold1.h5,0.8586387634277344,0.7853403091430664
Dataset_10FoldCV_random.csv,texture,2,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold2.h5,0.7591623067855835,0.7696335315704346
Dataset_10FoldCV_random.csv,texture,2,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold2.h5,0.8167539238929749,0.8481675386428833
Dataset_10FoldCV_random.csv,texture,2,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold2.h5,0.8115183115005493,0.8638743162155151
Dataset_10FoldCV_random.csv,texture,2,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold2.h5,0.8167539238929749,0.8324607610702515
Dataset_10FoldCV_random.csv,texture,2,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold2.h5,0.8324607610702515,0.8534031510353088
Dataset_10FoldCV_random.csv,texture,3,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold3.h5,0.8315789699554443,0.753926694393158
Dataset_10FoldCV_random.csv,texture,3,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold3.h5,0.8842105269432068,0.8219895362854004
Dataset_10FoldCV_random.csv,texture,3,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold3.h5,0.8894736766815186,0.8167539238929749
Dataset_10FoldCV_random.csv,texture,3,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold3.h5,0.8631578683853149,0.7905759215354919
Dataset_10FoldCV_random.csv,texture,3,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold3.h5,0.8947368264198303,0.7958115339279175
Dataset_10FoldCV_random.csv,texture,4,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold4.h5,0.8324607610702515,0.8578947186470032
Dataset_10FoldCV_random.csv,texture,4,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold4.h5,0.7801046967506409,0.800000011920929
Dataset_10FoldCV_random.csv,texture,4,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold4.h5,0.8324607610702515,0.8473684191703796
Dataset_10FoldCV_random.csv,texture,4,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold4.h5,0.8376963138580322,0.8736842274665833
Dataset_10FoldCV_random.csv,texture,4,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold4.h5,0.8219895362854004,0.8526315689086914
Dataset_10FoldCV_random.csv,texture,5,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold5.h5,0.8578947186470032,0.8272251486778259
Dataset_10FoldCV_random.csv,texture,5,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold5.h5,0.8631578683853149,0.8429319262504578
Dataset_10FoldCV_random.csv,texture,5,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold5.h5,0.8421052694320679,0.8429319262504578
Dataset_10FoldCV_random.csv,texture,5,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold5.h5,0.8157894611358643,0.8219895362854004
Dataset_10FoldCV_random.csv,texture,5,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold5.h5,0.8315789699554443,0.8272251486778259
Dataset_10FoldCV_random.csv,texture,6,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold6.h5,0.8421052694320679,0.8684210777282715
Dataset_10FoldCV_random.csv,texture,6,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold6.h5,0.8473684191703796,0.8368421196937561
Dataset_10FoldCV_random.csv,texture,6,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold6.h5,0.8736842274665833,0.8473684191703796
Dataset_10FoldCV_random.csv,texture,6,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold6.h5,0.8684210777282715,0.8684210777282715
Dataset_10FoldCV_random.csv,texture,6,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold6.h5,0.8157894611358643,0.821052610874176
Dataset_10FoldCV_random.csv,texture,7,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold7.h5,0.7853403091430664,0.8115183115005493
Dataset_10FoldCV_random.csv,texture,7,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold7.h5,0.8115183115005493,0.8691099286079407
Dataset_10FoldCV_random.csv,texture,7,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold7.h5,0.8115183115005493,0.8691099286079407
Dataset_10FoldCV_random.csv,texture,7,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold7.h5,0.8272251486778259,0.8429319262504578
Dataset_10FoldCV_random.csv,texture,7,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold7.h5,0.8324607610702515,0.8691099286079407
Dataset_10FoldCV_random.csv,texture,8,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold8.h5,0.8429319262504578,0.8324607610702515
Dataset_10FoldCV_random.csv,texture,8,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold8.h5,0.8534031510353088,0.8691099286079407
Dataset_10FoldCV_random.csv,texture,8,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold8.h5,0.8848167657852173,0.8429319262504578
Dataset_10FoldCV_random.csv,texture,8,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold8.h5,0.8638743162155151,0.8691099286079407
Dataset_10FoldCV_random.csv,texture,8,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold8.h5,0.8743455410003662,0.8691099286079407
Dataset_10FoldCV_random.csv,texture,9,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold9.h5,0.8534031510353088,0.8167539238929749
Dataset_10FoldCV_random.csv,texture,9,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold9.h5,0.8481675386428833,0.8115183115005493
Dataset_10FoldCV_random.csv,texture,9,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold9.h5,0.8586387634277344,0.801047146320343
Dataset_10FoldCV_random.csv,texture,9,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold9.h5,0.8429319262504578,0.8376963138580322
Dataset_10FoldCV_random.csv,texture,9,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold9.h5,0.7958115339279175,0.7696335315704346
Dataset_10FoldCV_random.csv,texture,10,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate1.0-dropout0.5-fold10.h5,0.8115183115005493,0.7789473533630371
Dataset_10FoldCV_random.csv,texture,10,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.0001-dropout0.5-fold10.h5,0.8691099286079407,0.8473684191703796
Dataset_10FoldCV_random.csv,texture,10,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.001-dropout0.5-fold10.h5,0.8429319262504578,0.8368421196937561
Dataset_10FoldCV_random.csv,texture,10,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.1-dropout0.5-fold10.h5,0.8534031510353088,0.8315789699554443
Dataset_10FoldCV_random.csv,texture,10,Dataset_10FoldCV_random_models/ENCODER-texture-l2rate0.01-dropout0.5-fold10.h5,0.8743455410003662,0.8315789699554443
Dataset_10FoldCV_random.csv,fourier,1,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold1.h5,0.8638743162155151,0.8586387634277344
Dataset_10FoldCV_random.csv,fourier,1,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold1.h5,0.8272251486778259,0.8638743162155151
Dataset_10FoldCV_random.csv,fourier,1,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold1.h5,0.8429319262504578,0.8481675386428833
Dataset_10FoldCV_random.csv,fourier,1,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold1.h5,0.8324607610702515,0.8167539238929749
Dataset_10FoldCV_random.csv,fourier,1,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold1.h5,0.8691099286079407,0.8638743162155151
Dataset_10FoldCV_random.csv,fourier,2,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold2.h5,0.8691099286079407,0.8848167657852173
Dataset_10FoldCV_random.csv,fourier,2,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold2.h5,0.8638743162155151,0.8376963138580322
Dataset_10FoldCV_random.csv,fourier,2,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold2.h5,0.8848167657852173,0.8952879309654236
Dataset_10FoldCV_random.csv,fourier,2,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold2.h5,0.8900523781776428,0.8219895362854004
Dataset_10FoldCV_random.csv,fourier,2,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold2.h5,0.8743455410003662,0.8691099286079407
Dataset_10FoldCV_random.csv,fourier,3,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold3.h5,0.8999999761581421,0.8534031510353088
Dataset_10FoldCV_random.csv,fourier,3,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold3.h5,0.9105263352394104,0.8795811533927917
Dataset_10FoldCV_random.csv,fourier,3,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold3.h5,0.9105263352394104,0.8691099286079407
Dataset_10FoldCV_random.csv,fourier,3,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold3.h5,0.9105263352394104,0.8691099286079407
Dataset_10FoldCV_random.csv,fourier,3,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold3.h5,0.8894736766815186,0.8376963138580322
Dataset_10FoldCV_random.csv,fourier,4,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold4.h5,0.8848167657852173,0.9210526347160339
Dataset_10FoldCV_random.csv,fourier,4,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold4.h5,0.8848167657852173,0.9210526347160339
Dataset_10FoldCV_random.csv,fourier,4,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold4.h5,0.8795811533927917,0.9210526347160339
Dataset_10FoldCV_random.csv,fourier,4,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold4.h5,0.8638743162155151,0.9052631855010986
Dataset_10FoldCV_random.csv,fourier,4,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold4.h5,0.8743455410003662,0.9105263352394104
Dataset_10FoldCV_random.csv,fourier,5,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold5.h5,0.8947368264198303,0.8795811533927917
Dataset_10FoldCV_random.csv,fourier,5,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold5.h5,0.8736842274665833,0.8795811533927917
Dataset_10FoldCV_random.csv,fourier,5,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold5.h5,0.878947377204895,0.8743455410003662
Dataset_10FoldCV_random.csv,fourier,5,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold5.h5,0.8947368264198303,0.8743455410003662
Dataset_10FoldCV_random.csv,fourier,5,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold5.h5,0.8894736766815186,0.8534031510353088
Dataset_10FoldCV_random.csv,fourier,6,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold6.h5,0.8736842274665833,0.8631578683853149
Dataset_10FoldCV_random.csv,fourier,6,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold6.h5,0.8894736766815186,0.8842105269432068
Dataset_10FoldCV_random.csv,fourier,6,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold6.h5,0.878947377204895,0.8999999761581421
Dataset_10FoldCV_random.csv,fourier,6,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold6.h5,0.8631578683853149,0.8999999761581421
Dataset_10FoldCV_random.csv,fourier,6,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold6.h5,0.8894736766815186,0.8842105269432068
Dataset_10FoldCV_random.csv,fourier,7,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold7.h5,0.8586387634277344,0.9162303805351257
Dataset_10FoldCV_random.csv,fourier,7,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold7.h5,0.8743455410003662,0.9109947681427002
Dataset_10FoldCV_random.csv,fourier,7,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold7.h5,0.8481675386428833,0.9162303805351257
Dataset_10FoldCV_random.csv,fourier,7,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold7.h5,0.8848167657852173,0.9162303805351257
Dataset_10FoldCV_random.csv,fourier,7,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold7.h5,0.8848167657852173,0.9005235433578491
Dataset_10FoldCV_random.csv,fourier,8,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold8.h5,0.9214659929275513,0.8691099286079407
Dataset_10FoldCV_random.csv,fourier,8,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold8.h5,0.926701545715332,0.8952879309654236
Dataset_10FoldCV_random.csv,fourier,8,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold8.h5,0.9005235433578491,0.8743455410003662
Dataset_10FoldCV_random.csv,fourier,8,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold8.h5,0.9371727705001831,0.9057591557502747
Dataset_10FoldCV_random.csv,fourier,8,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold8.h5,0.9371727705001831,0.9005235433578491
Dataset_10FoldCV_random.csv,fourier,9,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold9.h5,0.9371727705001831,0.9057591557502747
Dataset_10FoldCV_random.csv,fourier,9,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold9.h5,0.9162303805351257,0.9109947681427002
Dataset_10FoldCV_random.csv,fourier,9,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold9.h5,0.8900523781776428,0.8638743162155151
Dataset_10FoldCV_random.csv,fourier,9,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold9.h5,0.9005235433578491,0.9005235433578491
Dataset_10FoldCV_random.csv,fourier,9,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold9.h5,0.9214659929275513,0.8795811533927917
Dataset_10FoldCV_random.csv,fourier,10,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate1.0-dropout0.5-fold10.h5,0.9214659929275513,0.9052631855010986
Dataset_10FoldCV_random.csv,fourier,10,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.0001-dropout0.5-fold10.h5,0.8952879309654236,0.8842105269432068
Dataset_10FoldCV_random.csv,fourier,10,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.1-dropout0.5-fold10.h5,0.9214659929275513,0.8947368264198303
Dataset_10FoldCV_random.csv,fourier,10,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.01-dropout0.5-fold10.h5,0.9057591557502747,0.9105263352394104
Dataset_10FoldCV_random.csv,fourier,10,Dataset_10FoldCV_random_models/ENCODER-fourier-l2rate0.001-dropout0.5-fold10.h5,0.9057591557502747,0.9052631855010986
Dataset_10FoldCV_random.csv,shape,1,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold1.h5,0.8900523781776428,0.8638743162155151
Dataset_10FoldCV_random.csv,shape,1,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold1.h5,0.9214659929275513,0.8691099286079407
Dataset_10FoldCV_random.csv,shape,1,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold1.h5,0.9162303805351257,0.8952879309654236
Dataset_10FoldCV_random.csv,shape,1,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold1.h5,0.9005235433578491,0.9162303805351257
Dataset_10FoldCV_random.csv,shape,1,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold1.h5,0.926701545715332,0.9057591557502747
Dataset_10FoldCV_random.csv,shape,2,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold2.h5,0.9371727705001831,0.9371727705001831
Dataset_10FoldCV_random.csv,shape,2,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold2.h5,0.9109947681427002,0.8691099286079407
Dataset_10FoldCV_random.csv,shape,2,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold2.h5,0.9162303805351257,0.8952879309654236
Dataset_10FoldCV_random.csv,shape,2,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold2.h5,0.8272251486778259,0.8376963138580322
Dataset_10FoldCV_random.csv,shape,2,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold2.h5,0.926701545715332,0.8952879309654236
Dataset_10FoldCV_random.csv,shape,3,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold3.h5,0.8578947186470032,0.8219895362854004
Dataset_10FoldCV_random.csv,shape,3,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold3.h5,0.9157894849777222,0.9214659929275513
Dataset_10FoldCV_random.csv,shape,3,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold3.h5,0.9105263352394104,0.9214659929275513
Dataset_10FoldCV_random.csv,shape,3,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold3.h5,0.9052631855010986,0.8900523781776428
Dataset_10FoldCV_random.csv,shape,3,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold3.h5,0.9105263352394104,0.9162303805351257
Dataset_10FoldCV_random.csv,shape,4,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold4.h5,0.9057591557502747,0.9263157844543457
Dataset_10FoldCV_random.csv,shape,4,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold4.h5,0.9371727705001831,0.9210526347160339
Dataset_10FoldCV_random.csv,shape,4,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold4.h5,0.9214659929275513,0.9368420839309692
Dataset_10FoldCV_random.csv,shape,4,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold4.h5,0.8795811533927917,0.9105263352394104
Dataset_10FoldCV_random.csv,shape,4,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold4.h5,0.8586387634277344,0.8842105269432068
Dataset_10FoldCV_random.csv,shape,5,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold5.h5,0.942105233669281,0.9162303805351257
Dataset_10FoldCV_random.csv,shape,5,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold5.h5,0.9157894849777222,0.9057591557502747
Dataset_10FoldCV_random.csv,shape,5,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold5.h5,0.9052631855010986,0.8586387634277344
